id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_country_name,species_guess,scientific_name,common_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
254779950,79351f70-9417-4500-9902-41a2ad756bad,2024/06/21 14:22,2024-06-21,2024-06-21 06:22:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254779950,https://inaturalist-open-data.s3.amazonaws.com/photos/456435739/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
254779952,73125a3a-b3e5-4315-a952-8526a306ceba,2024/06/21 14:27,2024-06-21,2024-06-21 06:27:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254779952,https://inaturalist-open-data.s3.amazonaws.com/photos/456435754/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Rhene,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
254786339,876e35df-5b48-4d3e-9898-d9ab633724ad,2024/06/19 09:14,2024-06-19,2024-06-19 01:14:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786339,https://inaturalist-open-data.s3.amazonaws.com/photos/456447317/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Hamadruas hieroglyphica,Hamadruas hieroglyphica,象形文樹貓蛛,555822,Oxyopidae,Hamadruas,Hamadruas hieroglyphica
254786350,0eab65fb-d33b-4657-85d2-2837d7e1259e,2024/06/19 09:22,2024-06-19,2024-06-19 01:22:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786350,https://inaturalist-open-data.s3.amazonaws.com/photos/456447399/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,open,false,,"",,Hualien,Taiwan,Hasarius adansoni,Hasarius adansoni,安德遜蠅虎,347886,Salticidae,Hasarius,Hasarius adansoni
254786354,8082c902-9c39-49ad-bcdf-1e0e5ff3ca30,2024/06/19 09:23,2024-06-19,2024-06-19 01:23:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786354,https://inaturalist-open-data.s3.amazonaws.com/photos/456447416/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,open,false,,"",,Hualien,Taiwan,Hasarius adansoni,Hasarius adansoni,安德遜蠅虎,347886,Salticidae,Hasarius,Hasarius adansoni
254786357,ed09bbd6-11e1-4961-8854-e91cd76ea976,2024/06/19 09:25,2024-06-19,2024-06-19 01:25:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786357,https://inaturalist-open-data.s3.amazonaws.com/photos/456447437/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,open,false,,"",,Hualien,Taiwan,Hasarius adansoni,Hasarius adansoni,安德遜蠅虎,347886,Salticidae,Hasarius,Hasarius adansoni
254786358,a26cc658-5438-42b7-9a1f-ee8496c042e3,2024/06/19 09:26,2024-06-19,2024-06-19 01:26:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786358,https://inaturalist-open-data.s3.amazonaws.com/photos/456447449/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Plexippus,Plexippus,蠅虎屬,125445,Salticidae,Plexippus,
254786361,33c494ed-4918-4dd8-9f94-b6e3ea720e4a,2024/06/19 09:27,2024-06-19,2024-06-19 01:27:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786361,https://inaturalist-open-data.s3.amazonaws.com/photos/456447476/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Sparassidae,Sparassidae,巨蟹蛛科 (遁蛛科),47867,Sparassidae,,
254786364,86dc3be4-94c5-4b71-ab9c-509c1f7995f3,2024/06/19 09:32,2024-06-19,2024-06-19 01:32:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786364,https://inaturalist-open-data.s3.amazonaws.com/photos/456447500/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Cyrtophora exanthematica,Cyrtophora exanthematica,"方格雲斑蛛,方格網蜘蛛",360483,Araneidae,Cyrtophora,Cyrtophora exanthematica
254786367,46a7ba6a-0dc5-4d46-88f0-98ae05e577f3,2024/06/19 09:34,2024-06-19,2024-06-19 01:34:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/254786367,https://inaturalist-open-data.s3.amazonaws.com/photos/456447522/medium.jpeg,,"","",1,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,open,false,,"",,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
254786392,7371f255-0aca-499e-a0c5-a2f90fd0a20e,2024/06/19 09:57,2024-06-19,2024-06-19 01:57:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786392,https://inaturalist-open-data.s3.amazonaws.com/photos/456447690/medium.jpeg,,"","",1,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,新蛛亞目,Araneomorphae,新蛛亞目,120474,,,
254786394,867a01dd-3086-4d10-8dbd-fb9394f221ba,2024/06/19 09:57,2024-06-19,2024-06-19 01:57:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786394,https://inaturalist-open-data.s3.amazonaws.com/photos/456447695/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Rhene,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
254786396,95e86bc2-f57e-4b20-95b5-ba84afbd9b85,2024/06/19 09:59,2024-06-19,2024-06-19 01:59:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786396,https://inaturalist-open-data.s3.amazonaws.com/photos/456447697/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Eriovixia sakiedaorum,Eriovixia sakiedaorum,崎枝氏毛圓蛛,602971,Araneidae,Eriovixia,Eriovixia sakiedaorum
254786400,624a492b-2255-4024-ad41-4f3c00cf685d,2024/06/19 10:04,2024-06-19,2024-06-19 02:04:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786400,https://inaturalist-open-data.s3.amazonaws.com/photos/456447709/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Chikunia nigra,Chikunia nigra,黑麗蛛 (黑色金姬蛛),602676,Theridiidae,Chikunia,Chikunia nigra
254786401,619b6ad1-a554-4e4c-8153-d4b4ae801b9f,2024/06/19 10:07,2024-06-19,2024-06-19 02:07:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254786401,https://inaturalist-open-data.s3.amazonaws.com/photos/456447719/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Theridiidae,Theridiidae,姬蛛科,47371,Theridiidae,,
254791753,bd3cf735-aa77-45ae-bfb0-b3e1c70ed0e1,2024/12/11 15:37,2024-12-11,2024-12-11 07:37:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254791753,https://inaturalist-open-data.s3.amazonaws.com/photos/456460530/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
254793312,9d759735-ce56-4c16-9746-4a9c8b1eaa96,2024/06/18 10:29,2024-06-18,2024-06-18 02:29:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793312,https://inaturalist-open-data.s3.amazonaws.com/photos/456460964/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Tetragnatha,Tetragnatha,長腳蛛屬,47550,Tetragnathidae,Tetragnatha,
254793323,9410b4b3-ba8b-4516-96d1-4430785ece0a,2024/06/18 09:18,2024-06-18,2024-06-18 01:18:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793323,https://inaturalist-open-data.s3.amazonaws.com/photos/456461122/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Toxeus,Toxeus,,796146,Salticidae,Toxeus,
254793324,3c7128ac-d181-4aff-b7d1-b0e28c9cf33d,2024/06/18 09:19,2024-06-18,2024-06-18 01:19:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793324,https://inaturalist-open-data.s3.amazonaws.com/photos/456461132/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Rhene yunnanensis,Rhene yunnanensis,滇長腹蠅虎,1377610,Salticidae,Rhene,Rhene yunnanensis
254793327,fe78a0d2-5e6e-4f77-9df6-860164f35672,2024/06/18 09:20,2024-06-18,2024-06-18 01:20:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793327,https://inaturalist-open-data.s3.amazonaws.com/photos/456461140/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,open,false,,"",,Hualien,Taiwan,Hasarius adansoni,Hasarius adansoni,安德遜蠅虎,347886,Salticidae,Hasarius,Hasarius adansoni
254793329,095faca0-8f84-4643-b1ec-6c1c7088d86b,2024/06/18 09:22,2024-06-18,2024-06-18 01:22:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793329,https://inaturalist-open-data.s3.amazonaws.com/photos/456461152/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Habrocestum,Habrocestum,,420382,Salticidae,Habrocestum,
254793332,3e0ecd26-5f4d-4194-9e18-fe1d6ab5249e,2024/06/18 09:23,2024-06-18,2024-06-18 01:23:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793332,https://inaturalist-open-data.s3.amazonaws.com/photos/456461161/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Telamonia festiva,Telamonia festiva,多彩紐蛛,359772,Salticidae,Telamonia,Telamonia festiva
254793333,5148c828-85f0-4872-a6c8-9f91d1c204e0,2024/06/18 09:24,2024-06-18,2024-06-18 01:24:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793333,https://inaturalist-open-data.s3.amazonaws.com/photos/456461164/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Heteropoda venatoria,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
254793346,9fa29d81-7434-453c-bd84-716ae04aa36e,2024/06/18 09:32,2024-06-18,2024-06-18 01:32:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793346,https://inaturalist-open-data.s3.amazonaws.com/photos/456461239/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Myrmarachnina,Myrmarachnina,,1373446,Salticidae,,
254793360,9df470c7-c670-47d8-9602-d7c87a3938db,2024/06/18 09:42,2024-06-18,2024-06-18 01:42:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793360,https://inaturalist-open-data.s3.amazonaws.com/photos/456461330/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
254793367,568db7a3-f178-4296-b9a9-e86e8379b231,2024/06/18 09:47,2024-06-18,2024-06-18 01:47:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793367,https://inaturalist-open-data.s3.amazonaws.com/photos/456461391/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Rhene setipes,Rhene setipes,條紋寬胸蠅虎,732770,Salticidae,Rhene,Rhene setipes
254793380,474d28dc-3527-4ef8-8826-a895306ec9ca,2024/06/18 10:10,2024-06-18,2024-06-18 02:10:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254793380,https://inaturalist-open-data.s3.amazonaws.com/photos/456461449/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Rhene,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
254857054,78d2ed36-6b46-4268-9ab2-2c1aa90e5c60,2024/06/17 08:30,2024-06-17,2024-06-17 00:30:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857054,https://inaturalist-open-data.s3.amazonaws.com/photos/456586130/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Rhene,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
254857069,5b0a508f-c523-45c1-a9f6-5e74d52263ba,2024/06/17 08:36,2024-06-17,2024-06-17 00:36:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857069,https://inaturalist-open-data.s3.amazonaws.com/photos/456586223/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Plexippus,Plexippus,蠅虎屬,125445,Salticidae,Plexippus,
254857074,e650afca-b06b-48cf-ab28-e112636a226d,2024/06/17 08:38,2024-06-17,2024-06-17 00:38:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857074,https://inaturalist-open-data.s3.amazonaws.com/photos/456586258/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Hamadruas hieroglyphica,Hamadruas hieroglyphica,象形文樹貓蛛,555822,Oxyopidae,Hamadruas,Hamadruas hieroglyphica
254857085,6007ebd0-40f3-4981-8a1f-16db247a8ce6,2024/06/17 08:41,2024-06-17,2024-06-17 00:41:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/254857085,https://inaturalist-open-data.s3.amazonaws.com/photos/456586305/medium.jpeg,,"","",1,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,梭德氏棘蛛,Gasteracantha sauteri,梭德氏棘蛛,503706,Araneidae,Gasteracantha,Gasteracantha sauteri
254857098,d4e754a8-1831-4065-b44b-04c54982339d,2024/06/17 08:49,2024-06-17,2024-06-17 00:49:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857098,https://inaturalist-open-data.s3.amazonaws.com/photos/456586380/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Rhene,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
254857110,6017520f-8478-4e44-93ee-326f5a00dc0f,2024/06/17 08:54,2024-06-17,2024-06-17 00:54:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857110,https://inaturalist-open-data.s3.amazonaws.com/photos/456586429/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
254857111,2d644c94-6f25-4ad9-9047-d0d07191c5a3,2024/06/17 08:57,2024-06-17,2024-06-17 00:57:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857111,https://inaturalist-open-data.s3.amazonaws.com/photos/456586457/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
254857115,496e9fc6-24a6-4a4e-900d-1a89167e2949,2024/06/17 09:03,2024-06-17,2024-06-17 01:03:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857115,https://inaturalist-open-data.s3.amazonaws.com/photos/456586473/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Eriovixia sakiedaorum,Eriovixia sakiedaorum,崎枝氏毛圓蛛,602971,Araneidae,Eriovixia,Eriovixia sakiedaorum
254857118,0d6a48a2-364d-48fb-91f1-214350758ae7,2024/06/17 09:08,2024-06-17,2024-06-17 01:08:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857118,https://inaturalist-open-data.s3.amazonaws.com/photos/456586512/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Eriovixia sakiedaorum,Eriovixia sakiedaorum,崎枝氏毛圓蛛,602971,Araneidae,Eriovixia,Eriovixia sakiedaorum
254857123,c5318963-3581-4dc5-9c32-524bea060bee,2024/06/17 09:19,2024-06-17,2024-06-17 01:19:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857123,https://inaturalist-open-data.s3.amazonaws.com/photos/456586543/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Nihonhimea japonica,Nihonhimea japonica,日本公主蛛,713069,Theridiidae,Nihonhimea,Nihonhimea japonica
254857148,c57409a9-96e4-430a-915b-316cb29d5758,2024/06/17 14:03,2024-06-17,2024-06-17 06:03:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857148,https://inaturalist-open-data.s3.amazonaws.com/photos/456586753/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Cyrtophora moluccensis,Cyrtophora moluccensis,泉字雲斑蛛,120520,Araneidae,Cyrtophora,Cyrtophora moluccensis
254857149,7085ca4f-b2a0-48d0-b8b2-ce1b5ae26063,2024/06/17 14:03,2024-06-17,2024-06-17 06:03:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/254857149,https://inaturalist-open-data.s3.amazonaws.com/photos/456586755/medium.jpeg,,"","",1,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,open,false,,"",,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
254857151,7f90dee1-5220-4838-9ec8-60e48dd711ab,2024/06/17 14:04,2024-06-17,2024-06-17 06:04:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/254857151,https://inaturalist-open-data.s3.amazonaws.com/photos/456586776/medium.jpeg,,"","",1,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,古氏棘蛛,Gasteracantha kuhli,古氏棘蛛,847983,Araneidae,Gasteracantha,Gasteracantha kuhli
254857153,ea86f12f-c78b-49ce-8498-5be99d0193c4,2024/06/17 14:10,2024-06-17,2024-06-17 06:10:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857153,https://inaturalist-open-data.s3.amazonaws.com/photos/456586793/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Theridiidae,Theridiidae,姬蛛科,47371,Theridiidae,,
254857160,eaab6d8d-5407-4828-bdf7-bdb40a8cbd36,2024/06/17 14:29,2024-06-17,2024-06-17 06:29:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857160,https://inaturalist-open-data.s3.amazonaws.com/photos/456586840/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Mastira,Mastira,乳蟹蛛屬,420833,Thomisidae,Mastira,
254857164,ee2d50b4-fc87-480d-8f84-138e63353f1c,2024/06/17 14:33,2024-06-17,2024-06-17 06:33:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857164,https://inaturalist-open-data.s3.amazonaws.com/photos/456586857/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Diaea,Diaea,狩蛛屬,199493,Thomisidae,Diaea,
254857165,38c2dff2-ac19-4458-b6a1-22a58e3c95ec,2024/06/17 14:34,2024-06-17,2024-06-17 06:34:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857165,https://inaturalist-open-data.s3.amazonaws.com/photos/456586856/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Tetragnatha,Tetragnatha,長腳蛛屬,47550,Tetragnathidae,Tetragnatha,
254857166,32ed2cd7-7d12-42af-8087-cb2994a37358,2024/06/17 14:35,2024-06-17,2024-06-17 06:35:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857166,https://inaturalist-open-data.s3.amazonaws.com/photos/456586869/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Tetragnatha,Tetragnatha,長腳蛛屬,47550,Tetragnathidae,Tetragnatha,
254857180,2f898afc-9a9c-4d12-bdef-36fac9879add,2024/06/17 14:47,2024-06-17,2024-06-17 06:47:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857180,https://inaturalist-open-data.s3.amazonaws.com/photos/456586947/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
254857183,9d9e295a-ac54-4f02-9419-bde3154eb6c9,2024/06/17 14:50,2024-06-17,2024-06-17 06:50:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/254857183,https://inaturalist-open-data.s3.amazonaws.com/photos/456586966/medium.jpeg,,"","",0,0,false,,"Taroko, TW-TA-HL, TW-TA, TW",24.1583106,121.6212098,80,,,,80,,,false,,"",,Hualien,Taiwan,Eriovixia,Eriovixia,毛圓蛛屬,145654,Araneidae,Eriovixia,
